Sucursal,País,Ciudad,Mes,Categoría,Ventas,Empleados Sucursal
Sucursal_282,Argentina,Córdoba,2024-07,Lavadoras,36273,42
Sucursal_282,Argentina,Córdoba,2024-07,Televisores,21026,42
Sucursal_282,Argentina,Córdoba,2024-07,Microondas,10913,42
Sucursal_282,Argentina,Córdoba,2024-08,Refrigeradores,72447,42
Sucursal_282,Argentina,Córdoba,2024-08,Lavadoras,35369,42
Sucursal_282,Argentina,Córdoba,2024-08,Televisores,17696,42
Sucursal_282,Argentina,Córdoba,2024-08,Microondas,26079,42
Sucursal_282,Argentina,Córdoba,2024-09,Refrigeradores,40617,42
Sucursal_282,Argentina,Córdoba,2024-09,Lavadoras,13561,42
Sucursal_282,Argentina,Córdoba,2024-09,Televisores,24181,42
Sucursal_282,Argentina,Córdoba,2024-09,Microondas,26728,42
Sucursal_282,Argentina,Córdoba,2024-10,Refrigeradores,49128,42
Sucursal_282,Argentina,Córdoba,2024-10,Lavadoras,23870,42
Sucursal_282,Argentina,Córdoba,2024-10,Televisores,23074,42
Sucursal_282,Argentina,Córdoba,2024-10,Microondas,32571,42
Sucursal_282,Argentina,Córdoba,2024-11,Refrigeradores,76766,42
Sucursal_282,Argentina,Córdoba,2024-11,Lavadoras,26963,42
Sucursal_282,Argentina,Córdoba,2024-11,Televisores,25447,42
Sucursal_282,Argentina,Córdoba,2024-11,Microondas,35735,42
Sucursal_282,Argentina,Córdoba,2024-12,Refrigeradores,72720,42
Sucursal_282,Argentina,Córdoba,2024-12,Lavadoras,27212,42
Sucursal_282,Argentina,Córdoba,2024-12,Televisores,21747,42
Sucursal_282,Argentina,Córdoba,2024-12,Microondas,30848,42
Sucursal_283,Colombia,Medellín,2024-01,Refrigeradores,30407,58
Sucursal_283,Colombia,Medellín,2024-01,Lavadoras,42546,58
Sucursal_283,Colombia,Medellín,2024-01,Televisores,81711,58
Sucursal_283,Colombia,Medellín,2024-01,Microondas,44120,58
Sucursal_283,Colombia,Medellín,2024-02,Refrigeradores,12929,58
Sucursal_283,Colombia,Medellín,2024-02,Lavadoras,9847,58
Sucursal_283,Colombia,Medellín,2024-02,Televisores,66326,58
Sucursal_283,Colombia,Medellín,2024-02,Microondas,31322,58
Sucursal_283,Colombia,Medellín,2024-03,Refrigeradores,35764,58
Sucursal_283,Colombia,Medellín,2024-03,Lavadoras,43804,58
Sucursal_283,Colombia,Medellín,2024-03,Televisores,85748,58
Sucursal_283,Colombia,Medellín,2024-03,Microondas,42184,58
Sucursal_283,Colombia,Medellín,2024-04,Refrigeradores,41810,58
Sucursal_283,Colombia,Medellín,2024-04,Lavadoras,42760,58
Sucursal_283,Colombia,Medellín,2024-04,Televisores,51922,58
Sucursal_283,Colombia,Medellín,2024-04,Microondas,16353,58
Sucursal_283,Colombia,Medellín,2024-05,Refrigeradores,42634,58
Sucursal_283,Colombia,Medellín,2024-05,Lavadoras,29272,58
Sucursal_283,Colombia,Medellín,2024-05,Televisores,111419,58
Sucursal_283,Colombia,Medellín,2024-05,Microondas,28462,58
Sucursal_283,Colombia,Medellín,2024-06,Refrigeradores,42943,58
Sucursal_283,Colombia,Medellín,2024-06,Lavadoras,18240,58
Sucursal_283,Colombia,Medellín,2024-06,Televisores,46915,58
Sucursal_283,Colombia,Medellín,2024-06,Microondas,18206,58
Sucursal_283,Colombia,Medellín,2024-07,Refrigeradores,27326,58
Sucursal_283,Colombia,Medellín,2024-07,Lavadoras,33663,58
Sucursal_283,Colombia,Medellín,2024-07,Televisores,118607,58
Sucursal_283,Colombia,Medellín,2024-07,Microondas,13763,58
Sucursal_283,Colombia,Medellín,2024-08,Refrigeradores,23553,58
Sucursal_283,Colombia,Medellín,2024-08,Lavadoras,34245,58
Sucursal_283,Colombia,Medellín,2024-08,Televisores,72838,58
Sucursal_283,Colombia,Medellín,2024-08,Microondas,25397,58
Sucursal_283,Colombia,Medellín,2024-09,Refrigeradores,24284,58
Sucursal_283,Colombia,Medellín,2024-09,Lavadoras,45456,58
Sucursal_283,Colombia,Medellín,2024-09,Televisores,105925,58
Sucursal_283,Colombia,Medellín,2024-09,Microondas,20610,58
Sucursal_283,Colombia,Medellín,2024-10,Refrigeradores,40615,58
Sucursal_283,Colombia,Medellín,2024-10,Lavadoras,31443,58
Sucursal_283,Colombia,Medellín,2024-10,Televisores,50567,58
Sucursal_283,Colombia,Medellín,2024-10,Microondas,37402,58
Sucursal_283,Colombia,Medellín,2024-11,Refrigeradores,30016,58
Sucursal_283,Colombia,Medellín,2024-11,Lavadoras,17185,58
Sucursal_283,Colombia,Medellín,2024-11,Televisores,91407,58
Sucursal_283,Colombia,Medellín,2024-11,Microondas,17794,58
Sucursal_283,Colombia,Medellín,2024-12,Refrigeradores,17319,58
Sucursal_283,Colombia,Medellín,2024-12,Lavadoras,31854,58
Sucursal_283,Colombia,Medellín,2024-12,Televisores,90401,58
Sucursal_283,Colombia,Medellín,2024-12,Microondas,10386,58
Sucursal_284,Chile,Valparaíso,2024-01,Refrigeradores,38668,35
Sucursal_284,Chile,Valparaíso,2024-01,Lavadoras,73675,35
Sucursal_284,Chile,Valparaíso,2024-01,Televisores,41796,35
Sucursal_284,Chile,Valparaíso,2024-01,Microondas,64997,35
Sucursal_284,Chile,Valparaíso,2024-02,Refrigeradores,59291,35
Sucursal_284,Chile,Valparaíso,2024-02,Lavadoras,178181,35
Sucursal_284,Chile,Valparaíso,2024-02,Televisores,50358,35
Sucursal_284,Chile,Valparaíso,2024-02,Microondas,60778,35
Sucursal_284,Chile,Valparaíso,2024-03,Refrigeradores,62175,35
Sucursal_284,Chile,Valparaíso,2024-03,Lavadoras,107909,35
Sucursal_284,Chile,Valparaíso,2024-03,Televisores,34457,35
Sucursal_284,Chile,Valparaíso,2024-03,Microondas,48292,35
Sucursal_284,Chile,Valparaíso,2024-04,Refrigeradores,61552,35
Sucursal_284,Chile,Valparaíso,2024-04,Lavadoras,81344,35
Sucursal_284,Chile,Valparaíso,2024-04,Televisores,50196,35
Sucursal_284,Chile,Valparaíso,2024-04,Microondas,70094,35
Sucursal_284,Chile,Valparaíso,2024-05,Refrigeradores,24546,35
Sucursal_284,Chile,Valparaíso,2024-05,Lavadoras,151513,35
Sucursal_284,Chile,Valparaíso,2024-05,Televisores,70186,35
Sucursal_284,Chile,Valparaíso,2024-05,Microondas,53919,35
Sucursal_284,Chile,Valparaíso,2024-06,Refrigeradores,50467,35
Sucursal_284,Chile,Valparaíso,2024-06,Lavadoras,106128,35
Sucursal_284,Chile,Valparaíso,2024-06,Televisores,44292,35
Sucursal_284,Chile,Valparaíso,2024-06,Microondas,20892,35
Sucursal_284,Chile,Valparaíso,2024-07,Refrigeradores,24468,35
Sucursal_284,Chile,Valparaíso,2024-07,Lavadoras,194475,35
Sucursal_284,Chile,Valparaíso,2024-07,Televisores,71660,35
Sucursal_284,Chile,Valparaíso,2024-07,Microondas,26048,35
Sucursal_284,Chile,Valparaíso,2024-08,Refrigeradores,26102,35
Sucursal_284,Chile,Valparaíso,2024-08,Lavadoras,75450,35
Sucursal_284,Chile,Valparaíso,2024-08,Televisores,24661,35
Sucursal_284,Chile,Valparaíso,2024-08,Microondas,20020,35
Sucursal_284,Chile,Valparaíso,2024-09,Refrigeradores,44412,35
Sucursal_284,Chile,Valparaíso,2024-09,Lavadoras,217338,35
Sucursal_284,Chile,Valparaíso,2024-09,Televisores,36331,35
Sucursal_284,Chile,Valparaíso,2024-09,Microondas,35834,35
Sucursal_284,Chile,Valparaíso,2024-10,Refrigeradores,29190,35
Sucursal_284,Chile,Valparaíso,2024-10,Lavadoras,177867,35
Sucursal_284,Chile,Valparaíso,2024-10,Televisores,25344,35
Sucursal_284,Chile,Valparaíso,2024-10,Microondas,61286,35
Sucursal_284,Chile,Valparaíso,2024-11,Refrigeradores,60364,35
Sucursal_284,Chile,Valparaíso,2024-11,Lavadoras,130756,35
Sucursal_284,Chile,Valparaíso,2024-11,Televisores,70297,35
Sucursal_284,Chile,Valparaíso,2024-11,Microondas,58218,35
Sucursal_284,Chile,Valparaíso,2024-12,Refrigeradores,44720,35
Sucursal_284,Chile,Valparaíso,2024-12,Lavadoras,206053,35
Sucursal_284,Chile,Valparaíso,2024-12,Televisores,16178,35
Sucursal_284,Chile,Valparaíso,2024-12,Microondas,24594,35
Sucursal_285,Chile,Santiago,2024-01,Refrigeradores,60416,33
Sucursal_285,Chile,Santiago,2024-01,Lavadoras,131285,33
Sucursal_285,Chile,Santiago,2024-01,Televisores,38292,33
Sucursal_285,Chile,Santiago,2024-01,Microondas,64361,33
Sucursal_285,Chile,Santiago,2024-02,Refrigeradores,36054,33
Sucursal_285,Chile,Santiago,2024-02,Lavadoras,126011,33
Sucursal_285,Chile,Santiago,2024-02,Televisores,36142,33
Sucursal_285,Chile,Santiago,2024-02,Microondas,25486,33
Sucursal_285,Chile,Santiago,2024-03,Refrigeradores,39402,33
Sucursal_285,Chile,Santiago,2024-03,Lavadoras,172986,33
Sucursal_285,Chile,Santiago,2024-03,Televisores,25339,33
Sucursal_285,Chile,Santiago,2024-03,Microondas,41355,33
Sucursal_285,Chile,Santiago,2024-04,Refrigeradores,34120,33
Sucursal_285,Chile,Santiago,2024-04,Lavadoras,88936,33
Sucursal_285,Chile,Santiago,2024-04,Televisores,21474,33
Sucursal_285,Chile,Santiago,2024-04,Microondas,55748,33
Sucursal_285,Chile,Santiago,2024-05,Refrigeradores,21334,33
Sucursal_285,Chile,Santiago,2024-05,Lavadoras,110348,33
Sucursal_285,Chile,Santiago,2024-05,Televisores,39060,33
Sucursal_285,Chile,Santiago,2024-05,Microondas,40053,33
Sucursal_285,Chile,Santiago,2024-06,Refrigeradores,62116,33
Sucursal_285,Chile,Santiago,2024-06,Lavadoras,138865,33
Sucursal_285,Chile,Santiago,2024-06,Televisores,17482,33
Sucursal_285,Chile,Santiago,2024-06,Microondas,14611,33
Sucursal_285,Chile,Santiago,2024-07,Refrigeradores,47938,33
Sucursal_285,Chile,Santiago,2024-07,Lavadoras,180395,33
Sucursal_285,Chile,Santiago,2024-07,Televisores,52757,33
Sucursal_285,Chile,Santiago,2024-07,Microondas,28737,33
Sucursal_285,Chile,Santiago,2024-08,Refrigeradores,27775,33
Sucursal_285,Chile,Santiago,2024-08,Lavadoras,176824,33
Sucursal_285,Chile,Santiago,2024-08,Televisores,60969,33
Sucursal_285,Chile,Santiago,2024-08,Microondas,32008,33
Sucursal_285,Chile,Santiago,2024-09,Refrigeradores,45144,33
Sucursal_285,Chile,Santiago,2024-09,Lavadoras,110672,33
Sucursal_285,Chile,Santiago,2024-09,Televisores,46896,33
Sucursal_285,Chile,Santiago,2024-09,Microondas,63011,33
Sucursal_285,Chile,Santiago,2024-10,Refrigeradores,44680,33
Sucursal_285,Chile,Santiago,2024-10,Lavadoras,90348,33
Sucursal_285,Chile,Santiago,2024-10,Televisores,60170,33
Sucursal_285,Chile,Santiago,2024-10,Microondas,23177,33
Sucursal_285,Chile,Santiago,2024-11,Refrigeradores,16947,33
Sucursal_285,Chile,Santiago,2024-11,Lavadoras,176352,33
Sucursal_285,Chile,Santiago,2024-11,Televisores,51957,33
Sucursal_285,Chile,Santiago,2024-11,Microondas,48639,33
Sucursal_285,Chile,Santiago,2024-12,Refrigeradores,24207,33
Sucursal_285,Chile,Santiago,2024-12,Lavadoras,129398,33
Sucursal_285,Chile,Santiago,2024-12,Televisores,42192,33
Sucursal_285,Chile,Santiago,2024-12,Microondas,53818,33
Sucursal_286,Argentina,Buenos Aires,2024-01,Refrigeradores,42581,41
Sucursal_286,Argentina,Buenos Aires,2024-01,Lavadoras,21854,41
Sucursal_286,Argentina,Buenos Aires,2024-01,Televisores,20007,41
Sucursal_286,Argentina,Buenos Aires,2024-01,Microondas,22903,41
Sucursal_286,Argentina,Buenos Aires,2024-02,Refrigeradores,61462,41
Sucursal_286,Argentina,Buenos Aires,2024-02,Lavadoras,18127,41
Sucursal_286,Argentina,Buenos Aires,2024-02,Televisores,22392,41
Sucursal_286,Argentina,Buenos Aires,2024-02,Microondas,31075,41
Sucursal_286,Argentina,Buenos Aires,2024-03,Refrigeradores,54866,41
Sucursal_286,Argentina,Buenos Aires,2024-03,Lavadoras,28211,41
Sucursal_286,Argentina,Buenos Aires,2024-03,Televisores,17656,41
Sucursal_286,Argentina,Buenos Aires,2024-03,Microondas,21718,41
Sucursal_286,Argentina,Buenos Aires,2024-04,Refrigeradores,88676,41
Sucursal_286,Argentina,Buenos Aires,2024-04,Lavadoras,22389,41
Sucursal_286,Argentina,Buenos Aires,2024-04,Televisores,25815,41
Sucursal_286,Argentina,Buenos Aires,2024-04,Microondas,15664,41
Sucursal_286,Argentina,Buenos Aires,2024-05,Refrigeradores,70281,41
Sucursal_286,Argentina,Buenos Aires,2024-05,Lavadoras,15380,41
Sucursal_286,Argentina,Buenos Aires,2024-05,Televisores,16698,41
Sucursal_286,Argentina,Buenos Aires,2024-05,Microondas,32833,41
Sucursal_286,Argentina,Buenos Aires,2024-06,Refrigeradores,86005,41
Sucursal_286,Argentina,Buenos Aires,2024-06,Lavadoras,17842,41
Sucursal_286,Argentina,Buenos Aires,2024-06,Televisores,17395,41
Sucursal_286,Argentina,Buenos Aires,2024-06,Microondas,35440,41
Sucursal_286,Argentina,Buenos Aires,2024-07,Refrigeradores,42787,41
Sucursal_286,Argentina,Buenos Aires,2024-07,Lavadoras,36083,41
Sucursal_286,Argentina,Buenos Aires,2024-07,Televisores,32915,41
Sucursal_286,Argentina,Buenos Aires,2024-07,Microondas,12096,41
Sucursal_286,Argentina,Buenos Aires,2024-08,Refrigeradores,94794,41
Sucursal_286,Argentina,Buenos Aires,2024-08,Lavadoras,22910,41
Sucursal_286,Argentina,Buenos Aires,2024-08,Televisores,10975,41
Sucursal_286,Argentina,Buenos Aires,2024-08,Microondas,20138,41
Sucursal_286,Argentina,Buenos Aires,2024-09,Refrigeradores,64733,41
Sucursal_286,Argentina,Buenos Aires,2024-09,Lavadoras,15998,41
Sucursal_286,Argentina,Buenos Aires,2024-09,Televisores,28347,41
Sucursal_286,Argentina,Buenos Aires,2024-09,Microondas,18916,41
Sucursal_286,Argentina,Buenos Aires,2024-10,Refrigeradores,71542,41
Sucursal_286,Argentina,Buenos Aires,2024-10,Lavadoras,12101,41
Sucursal_286,Argentina,Buenos Aires,2024-10,Televisores,25754,41
Sucursal_286,Argentina,Buenos Aires,2024-10,Microondas,7371,41
Sucursal_286,Argentina,Buenos Aires,2024-11,Refrigeradores,95819,41
Sucursal_286,Argentina,Buenos Aires,2024-11,Lavadoras,14465,41
Sucursal_286,Argentina,Buenos Aires,2024-11,Televisores,8164,41
Sucursal_286,Argentina,Buenos Aires,2024-11,Microondas,24441,41
Sucursal_286,Argentina,Buenos Aires,2024-12,Refrigeradores,86932,41
Sucursal_286,Argentina,Buenos Aires,2024-12,Lavadoras,21919,41
Sucursal_286,Argentina,Buenos Aires,2024-12,Televisores,15306,41
Sucursal_286,Argentina,Buenos Aires,2024-12,Microondas,20405,41
Sucursal_287,Perú,Arequipa,2024-01,Refrigeradores,19772,35
Sucursal_287,Perú,Arequipa,2024-01,Lavadoras,25029,35
Sucursal_287,Perú,Arequipa,2024-01,Televisores,64162,35
Sucursal_287,Perú,Arequipa,2024-01,Microondas,88596,35
Sucursal_287,Perú,Arequipa,2024-02,Refrigeradores,40759,35
Sucursal_287,Perú,Arequipa,2024-02,Lavadoras,33258,35
Sucursal_287,Perú,Arequipa,2024-02,Televisores,31469,35
Sucursal_287,Perú,Arequipa,2024-02,Microondas,123636,35
Sucursal_287,Perú,Arequipa,2024-03,Refrigeradores,34735,35
Sucursal_287,Perú,Arequipa,2024-03,Lavadoras,65156,35
Sucursal_287,Perú,Arequipa,2024-03,Televisores,25620,35
Sucursal_287,Perú,Arequipa,2024-03,Microondas,174091,35
Sucursal_287,Perú,Arequipa,2024-04,Refrigeradores,16578,35
Sucursal_287,Perú,Arequipa,2024-04,Lavadoras,29059,35
Sucursal_287,Perú,Arequipa,2024-04,Televisores,48548,35
Sucursal_287,Perú,Arequipa,2024-04,Microondas,151000,35
Sucursal_287,Perú,Arequipa,2024-05,Refrigeradores,43039,35
Sucursal_287,Perú,Arequipa,2024-05,Lavadoras,37553,35
Sucursal_287,Perú,Arequipa,2024-05,Televisores,54730,35
Sucursal_287,Perú,Arequipa,2024-05,Microondas,115518,35
Sucursal_287,Perú,Arequipa,2024-06,Refrigeradores,18188,35
Sucursal_287,Perú,Arequipa,2024-06,Lavadoras,39245,35
Sucursal_287,Perú,Arequipa,2024-06,Televisores,64014,35
Sucursal_287,Perú,Arequipa,2024-06,Microondas,94944,35
Sucursal_287,Perú,Arequipa,2024-07,Refrigeradores,60701,35
Sucursal_287,Perú,Arequipa,2024-07,Lavadoras,55852,35
Sucursal_287,Perú,Arequipa,2024-07,Televisores,36158,35
Sucursal_287,Perú,Arequipa,2024-07,Microondas,140650,35
Sucursal_287,Perú,Arequipa,2024-08,Refrigeradores,21658,35
Sucursal_287,Perú,Arequipa,2024-08,Lavadoras,19148,35
Sucursal_287,Perú,Arequipa,2024-08,Televisores,25386,35
Sucursal_287,Perú,Arequipa,2024-08,Microondas,168406,35
Sucursal_287,Perú,Arequipa,2024-09,Refrigeradores,56704,35
Sucursal_287,Perú,Arequipa,2024-09,Lavadoras,59260,35
Sucursal_287,Perú,Arequipa,2024-09,Televisores,29362,35
Sucursal_287,Perú,Arequipa,2024-09,Microondas,164270,35
Sucursal_287,Perú,Arequipa,2024-10,Refrigeradores,50788,35
Sucursal_287,Perú,Arequipa,2024-10,Lavadoras,31891,35
Sucursal_287,Perú,Arequipa,2024-10,Televisores,45221,35
Sucursal_287,Perú,Arequipa,2024-10,Microondas,83336,35
Sucursal_287,Perú,Arequipa,2024-11,Refrigeradores,18634,35
Sucursal_287,Perú,Arequipa,2024-11,Lavadoras,47196,35
Sucursal_287,Perú,Arequipa,2024-11,Televisores,38624,35
Sucursal_287,Perú,Arequipa,2024-11,Microondas,101138,35
Sucursal_287,Perú,Arequipa,2024-12,Refrigeradores,34599,35
Sucursal_287,Perú,Arequipa,2024-12,Lavadoras,26794,35
Sucursal_287,Perú,Arequipa,2024-12,Televisores,47079,35
Sucursal_287,Perú,Arequipa,2024-12,Microondas,124456,35
Sucursal_288,Colombia,Medellín,2024-01,Refrigeradores,22332,47
Sucursal_288,Colombia,Medellín,2024-01,Lavadoras,24986,47
Sucursal_288,Colombia,Medellín,2024-01,Televisores,110893,47
Sucursal_288,Colombia,Medellín,2024-01,Microondas,30870,47
Sucursal_288,Colombia,Medellín,2024-02,Refrigeradores,18182,47
Sucursal_288,Colombia,Medellín,2024-02,Lavadoras,23986,47
Sucursal_288,Colombia,Medellín,2024-02,Televisores,79520,47
Sucursal_288,Colombia,Medellín,2024-02,Microondas,10781,47
Sucursal_288,Colombia,Medellín,2024-03,Refrigeradores,44061,47
Sucursal_288,Colombia,Medellín,2024-03,Lavadoras,24321,47
Sucursal_288,Colombia,Medellín,2024-03,Televisores,82041,47
Sucursal_288,Colombia,Medellín,2024-03,Microondas,15279,47
Sucursal_288,Colombia,Medellín,2024-04,Refrigeradores,17861,47
Sucursal_288,Colombia,Medellín,2024-04,Lavadoras,41327,47
Sucursal_288,Colombia,Medellín,2024-04,Televisores,95515,47
Sucursal_288,Colombia,Medellín,2024-04,Microondas,18372,47
Sucursal_288,Colombia,Medellín,2024-05,Refrigeradores,32300,47
Sucursal_288,Colombia,Medellín,2024-05,Lavadoras,15321,47
Sucursal_288,Colombia,Medellín,2024-05,Televisores,128917,47
Sucursal_288,Colombia,Medellín,2024-05,Microondas,42861,47
Sucursal_288,Colombia,Medellín,2024-06,Refrigeradores,45868,47
Sucursal_288,Colombia,Medellín,2024-06,Lavadoras,22159,47
Sucursal_288,Colombia,Medellín,2024-06,Televisores,64172,47
Sucursal_288,Colombia,Medellín,2024-06,Microondas,43480,47
Sucursal_288,Colombia,Medellín,2024-07,Refrigeradores,22326,47
Sucursal_288,Colombia,Medellín,2024-07,Lavadoras,23759,47
Sucursal_288,Colombia,Medellín,2024-07,Televisores,105806,47
Sucursal_288,Colombia,Medellín,2024-07,Microondas,22744,47
Sucursal_288,Colombia,Medellín,2024-08,Refrigeradores,30693,47
Sucursal_288,Colombia,Medellín,2024-08,Lavadoras,16442,47
Sucursal_288,Colombia,Medellín,2024-08,Televisores,47588,47
Sucursal_288,Colombia,Medellín,2024-08,Microondas,42604,47
Sucursal_288,Colombia,Medellín,2024-09,Refrigeradores,25812,47
Sucursal_288,Colombia,Medellín,2024-09,Lavadoras,41183,47
Sucursal_288,Colombia,Medellín,2024-09,Televisores,139291,47
Sucursal_288,Colombia,Medellín,2024-09,Microondas,29474,47
Sucursal_288,Colombia,Medellín,2024-10,Refrigeradores,44453,47
Sucursal_288,Colombia,Medellín,2024-10,Lavadoras,36470,47
Sucursal_288,Colombia,Medellín,2024-10,Televisores,79244,47
Sucursal_288,Colombia,Medellín,2024-10,Microondas,39268,47
Sucursal_288,Colombia,Medellín,2024-11,Refrigeradores,31845,47
Sucursal_288,Colombia,Medellín,2024-11,Lavadoras,36181,47
Sucursal_288,Colombia,Medellín,2024-11,Televisores,126864,47
Sucursal_288,Colombia,Medellín,2024-11,Microondas,17417,47
Sucursal_288,Colombia,Medellín,2024-12,Refrigeradores,29777,47
Sucursal_288,Colombia,Medellín,2024-12,Lavadoras,13562,47
Sucursal_288,Colombia,Medellín,2024-12,Televisores,108505,47
Sucursal_288,Colombia,Medellín,2024-12,Microondas,36442,47
Sucursal_289,Colombia,Bogotá,2024-01,Refrigeradores,74010,53
Sucursal_289,Colombia,Bogotá,2024-01,Lavadoras,69585,53
Sucursal_289,Colombia,Bogotá,2024-01,Televisores,186002,53
Sucursal_289,Colombia,Bogotá,2024-01,Microondas,55929,53
Sucursal_289,Colombia,Bogotá,2024-02,Refrigeradores,26021,53
Sucursal_289,Colombia,Bogotá,2024-02,Lavadoras,61519,53
Sucursal_289,Colombia,Bogotá,2024-02,Televisores,93430,53
Sucursal_289,Colombia,Bogotá,2024-02,Microondas,76939,53
Sucursal_289,Colombia,Bogotá,2024-03,Refrigeradores,56843,53
Sucursal_289,Colombia,Bogotá,2024-03,Lavadoras,29730,53
Sucursal_289,Colombia,Bogotá,2024-03,Televisores,104979,53
Sucursal_289,Colombia,Bogotá,2024-03,Microondas,24616,53
Sucursal_289,Colombia,Bogotá,2024-04,Refrigeradores,37617,53
Sucursal_289,Colombia,Bogotá,2024-04,Lavadoras,16495,53
Sucursal_289,Colombia,Bogotá,2024-04,Televisores,115062,53
Sucursal_289,Colombia,Bogotá,2024-04,Microondas,23526,53
Sucursal_289,Colombia,Bogotá,2024-05,Refrigeradores,27567,53
Sucursal_289,Colombia,Bogotá,2024-05,Lavadoras,28706,53
Sucursal_289,Colombia,Bogotá,2024-05,Televisores,213514,53
Sucursal_289,Colombia,Bogotá,2024-05,Microondas,54802,53
Sucursal_289,Colombia,Bogotá,2024-06,Refrigeradores,69103,53
Sucursal_289,Colombia,Bogotá,2024-06,Lavadoras,36658,53
Sucursal_289,Colombia,Bogotá,2024-06,Televisores,91145,53
Sucursal_289,Colombia,Bogotá,2024-06,Microondas,46507,53
Sucursal_289,Colombia,Bogotá,2024-07,Refrigeradores,23281,53
Sucursal_289,Colombia,Bogotá,2024-07,Lavadoras,56534,53
Sucursal_289,Colombia,Bogotá,2024-07,Televisores,167776,53
Sucursal_289,Colombia,Bogotá,2024-07,Microondas,25730,53
Sucursal_289,Colombia,Bogotá,2024-08,Refrigeradores,79425,53
Sucursal_289,Colombia,Bogotá,2024-08,Lavadoras,69660,53
Sucursal_289,Colombia,Bogotá,2024-08,Televisores,120765,53
Sucursal_289,Colombia,Bogotá,2024-08,Microondas,48736,53
Sucursal_289,Colombia,Bogotá,2024-09,Refrigeradores,61697,53
Sucursal_289,Colombia,Bogotá,2024-09,Lavadoras,55688,53
Sucursal_289,Colombia,Bogotá,2024-09,Televisores,82625,53
Sucursal_289,Colombia,Bogotá,2024-09,Microondas,72510,53
Sucursal_289,Colombia,Bogotá,2024-10,Refrigeradores,21342,53
Sucursal_289,Colombia,Bogotá,2024-10,Lavadoras,51466,53
Sucursal_289,Colombia,Bogotá,2024-10,Televisores,223506,53
Sucursal_289,Colombia,Bogotá,2024-10,Microondas,16825,53
Sucursal_289,Colombia,Bogotá,2024-11,Refrigeradores,76595,53
Sucursal_289,Colombia,Bogotá,2024-11,Lavadoras,42637,53
Sucursal_289,Colombia,Bogotá,2024-11,Televisores,217785,53
Sucursal_289,Colombia,Bogotá,2024-11,Microondas,66888,53
Sucursal_289,Colombia,Bogotá,2024-12,Refrigeradores,30125,53
Sucursal_289,Colombia,Bogotá,2024-12,Lavadoras,74024,53
Sucursal_289,Colombia,Bogotá,2024-12,Televisores,199634,53
Sucursal_289,Colombia,Bogotá,2024-12,Microondas,18768,53
Sucursal_290,Colombia,Medellín,2024-01,Refrigeradores,41573,46
Sucursal_290,Colombia,Medellín,2024-01,Lavadoras,17291,46
Sucursal_290,Colombia,Medellín,2024-01,Televisores,58215,46
Sucursal_290,Colombia,Medellín,2024-01,Microondas,19138,46
Sucursal_290,Colombia,Medellín,2024-02,Refrigeradores,28723,46
Sucursal_290,Colombia,Medellín,2024-02,Lavadoras,37784,46
Sucursal_290,Colombia,Medellín,2024-02,Televisores,80002,46
Sucursal_290,Colombia,Medellín,2024-02,Microondas,23983,46
Sucursal_290,Colombia,Medellín,2024-03,Refrigeradores,19705,46
Sucursal_290,Colombia,Medellín,2024-03,Lavadoras,35553,46
Sucursal_290,Colombia,Medellín,2024-03,Televisores,115091,46
Sucursal_290,Colombia,Medellín,2024-03,Microondas,25623,46
Sucursal_290,Colombia,Medellín,2024-04,Refrigeradores,27447,46
Sucursal_290,Colombia,Medellín,2024-04,Lavadoras,17480,46
Sucursal_290,Colombia,Medellín,2024-04,Televisores,112552,46
Sucursal_290,Colombia,Medellín,2024-04,Microondas,35083,46
Sucursal_290,Colombia,Medellín,2024-05,Refrigeradores,46269,46
Sucursal_290,Colombia,Medellín,2024-05,Lavadoras,17991,46
Sucursal_290,Colombia,Medellín,2024-05,Televisores,87537,46
Sucursal_290,Colombia,Medellín,2024-05,Microondas,36410,46
Sucursal_290,Colombia,Medellín,2024-06,Refrigeradores,44271,46
Sucursal_290,Colombia,Medellín,2024-06,Lavadoras,44584,46
Sucursal_290,Colombia,Medellín,2024-06,Televisores,82096,46
Sucursal_290,Colombia,Medellín,2024-06,Microondas,38933,46
Sucursal_290,Colombia,Medellín,2024-07,Refrigeradores,27371,46
Sucursal_290,Colombia,Medellín,2024-07,Lavadoras,16082,46
Sucursal_290,Colombia,Medellín,2024-07,Televisores,99686,46
Sucursal_290,Colombia,Medellín,2024-07,Microondas,29596,46
Sucursal_290,Colombia,Medellín,2024-08,Refrigeradores,24117,46
Sucursal_290,Colombia,Medellín,2024-08,Lavadoras,40018,46
Sucursal_290,Colombia,Medellín,2024-08,Televisores,136955,46
Sucursal_290,Colombia,Medellín,2024-08,Microondas,15205,46
Sucursal_290,Colombia,Medellín,2024-09,Refrigeradores,15517,46
Sucursal_290,Colombia,Medellín,2024-09,Lavadoras,42240,46
Sucursal_290,Colombia,Medellín,2024-09,Televisores,124038,46
Sucursal_290,Colombia,Medellín,2024-09,Microondas,34588,46
Sucursal_290,Colombia,Medellín,2024-10,Refrigeradores,33553,46
Sucursal_290,Colombia,Medellín,2024-10,Lavadoras,36346,46
Sucursal_290,Colombia,Medellín,2024-10,Televisores,104089,46
Sucursal_290,Colombia,Medellín,2024-10,Microondas,22723,46
Sucursal_290,Colombia,Medellín,2024-11,Refrigeradores,20459,46
Sucursal_290,Colombia,Medellín,2024-11,Lavadoras,16307,46
